File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF287QGR	bed narrowPeak	peaks	ENCSR743ZJL	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					IRF4-mouse	ENCAB381TZP	DNA					2014-12-08	ENCODE												731883	Michael Snyder, Stanford	bcc69cf1c54e5ee0f38eb823f4fb86ed	https://www.encodeproject.org/files/ENCFF287QGR/@@download/ENCFF287QGR.bed.gz	mm9	
ENCFF929ZQW	fastq	reads	ENCSR743ZJL	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					IRF4-mouse	ENCAB381TZP	DNA					2014-12-08	ENCODE					1	1		single-ended				796430566	Michael Snyder, Stanford	677ef1046fabe4bef30235ce73d8c480	https://www.encodeproject.org/files/ENCFF929ZQW/@@download/ENCFF929ZQW.fastq.gz		
ENCFF190NEX	fastq	reads	ENCSR743ZJL	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					IRF4-mouse	ENCAB381TZP	DNA					2014-12-08	ENCODE					2	1		single-ended				777982600	Michael Snyder, Stanford	6ad306f5a7e001cd287712bdf6290d2e	https://www.encodeproject.org/files/ENCFF190NEX/@@download/ENCFF190NEX.fastq.gz		
ENCFF836OSL	bam	alignments	ENCSR743ZJL	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					IRF4-mouse	ENCAB381TZP	DNA					2014-12-08	ENCODE					1	1						821391521	Michael Snyder, Stanford	8aa32fdc1d53af34e0099ebe182095c1	https://www.encodeproject.org/files/ENCFF836OSL/@@download/ENCFF836OSL.bam	mm9	
ENCFF737GDS	bam	alignments	ENCSR743ZJL	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					IRF4-mouse	ENCAB381TZP	DNA					2014-12-08	ENCODE					2	1						815942780	Michael Snyder, Stanford	d7c0a1454fa02495d7f66ca7ba9bd244	https://www.encodeproject.org/files/ENCFF737GDS/@@download/ENCFF737GDS.bam	mm9	
ENCFF148ECK	bigBed narrowPeak	peaks	ENCSR743ZJL	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					IRF4-mouse	ENCAB381TZP	DNA					2014-12-08	ENCODE											ENCFF287QGR	1489047	ENCODE Consortium	5ec43953e3d321be5d238394d5562a72	https://www.encodeproject.org/files/ENCFF148ECK/@@download/ENCFF148ECK.bigBed	mm9	
ENCFF302OTZ	fastq	reads	ENCSR293WTN	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					ELF1-mouse	ENCAB298BCY	DNA					2014-12-08	ENCODE					2	1		single-ended				738913403	Michael Snyder, Stanford	2a2f835186cc379faa817dcd5e0e1865	https://www.encodeproject.org/files/ENCFF302OTZ/@@download/ENCFF302OTZ.fastq.gz		
ENCFF825QPA	fastq	reads	ENCSR293WTN	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					ELF1-mouse	ENCAB298BCY	DNA					2014-12-08	ENCODE					1	1		single-ended				618967114	Michael Snyder, Stanford	c00d819464e6eacb244d08989c29c7ca	https://www.encodeproject.org/files/ENCFF825QPA/@@download/ENCFF825QPA.fastq.gz		
ENCFF379OHH	bam	alignments	ENCSR293WTN	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					ELF1-mouse	ENCAB298BCY	DNA					2014-12-08	ENCODE					1	1						623177547	Michael Snyder, Stanford	96b22d83af44ee2032a1151458749a21	https://www.encodeproject.org/files/ENCFF379OHH/@@download/ENCFF379OHH.bam	mm9	
ENCFF811MVO	bed narrowPeak	peaks	ENCSR293WTN	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					ELF1-mouse	ENCAB298BCY	DNA					2014-12-08	ENCODE												478468	Michael Snyder, Stanford	86913028a40f9e6895153070b30e9c5d	https://www.encodeproject.org/files/ENCFF811MVO/@@download/ENCFF811MVO.bed.gz	mm9	
ENCFF068TCP	bam	alignments	ENCSR293WTN	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					ELF1-mouse	ENCAB298BCY	DNA					2014-12-08	ENCODE					2	1						739519850	Michael Snyder, Stanford	9b710de391dc44dae61c29b3c423e5f0	https://www.encodeproject.org/files/ENCFF068TCP/@@download/ENCFF068TCP.bam	mm9	
ENCFF815EXJ	bigBed narrowPeak	peaks	ENCSR293WTN	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					ELF1-mouse	ENCAB298BCY	DNA					2014-12-08	ENCODE											ENCFF811MVO	1076835	ENCODE Consortium	15743756e63515a3816fa2b7b79b1b06	https://www.encodeproject.org/files/ENCFF815EXJ/@@download/ENCFF815EXJ.bigBed	mm9	
ENCFF002ARM	fastq	reads	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	1	1	48	single-ended				2909663437	Ross Hardison, PennState	a5c5d3acd32093dc8651ba21cb35b59c	https://www.encodeproject.org/files/ENCFF002ARM/@@download/ENCFF002ARM.fastq.gz		HiSeq 2000
ENCFF002ARN	bigWig	signal	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	1	1						4039014560	Ross Hardison, PennState	77b70103fc05c905d9539261b740d326	https://www.encodeproject.org/files/ENCFF002ARN/@@download/ENCFF002ARN.bigWig	mm9	
ENCFF002ARO	fastq	reads	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	2	1	48	single-ended				2408184776	Ross Hardison, PennState	e2135b882d2d8aa45742183ddfe1a5f4	https://www.encodeproject.org/files/ENCFF002ARO/@@download/ENCFF002ARO.fastq.gz		HiSeq 2000
ENCFF002ARP	bigWig	signal	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	2	1						3574279463	Ross Hardison, PennState	19ce11a9641060c229757a5a9a707390	https://www.encodeproject.org/files/ENCFF002ARP/@@download/ENCFF002ARP.bigWig	mm9	
ENCFF002ARQ	bigWig	signal	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE												5441205819	Ross Hardison, PennState	e8a1c26ab010a4948037c4b66a54f03f	https://www.encodeproject.org/files/ENCFF002ARQ/@@download/ENCFF002ARQ.bigWig	mm9	
ENCFF002ART	bam	alignments	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	1	1						3469272004	Ross Hardison, PennState	37c4099576617340724b953f4a1fa4e7	https://www.encodeproject.org/files/ENCFF002ART/@@download/ENCFF002ART.bam	mm9	
ENCFF002ARU	bam	alignments	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	2	1						2871827788	Ross Hardison, PennState	e120829f0969881d0032f8e47655f650	https://www.encodeproject.org/files/ENCFF002ARU/@@download/ENCFF002ARU.bam	mm9	
ENCFF002ARV	bigBed broadPeak	peaks	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	1	1						83395	Ross Hardison, PennState	3687561a0e7485384277278ace1df384	https://www.encodeproject.org/files/ENCFF002ARV/@@download/ENCFF002ARV.bigBed	mm9	
ENCFF002ARW	bigBed broadPeak	peaks	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	2	1						229051	Ross Hardison, PennState	b26edf099a36662d77d4b9bf7d27df44	https://www.encodeproject.org/files/ENCFF002ARW/@@download/ENCFF002ARW.bigBed	mm9	
ENCFF002ARX	bigBed broadPeak	peaks	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE												199060	Ross Hardison, PennState	79335b02f93a83b7a0286c2c91977919	https://www.encodeproject.org/files/ENCFF002ARX/@@download/ENCFF002ARX.bigBed	mm9	
ENCFF002ARY	bam	alignments	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE												6131974109	Ross Hardison, PennState	a80f6b04c8fd753fee769c0efe6ea86d	https://www.encodeproject.org/files/ENCFF002ARY/@@download/ENCFF002ARY.bam	mm9	
ENCFF352RFJ	bed broadPeak	peaks	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	2	1					ENCFF002ARW	96858	ENCODE Consortium	c4c59350823ba74733f46bb7ed64f82f	https://www.encodeproject.org/files/ENCFF352RFJ/@@download/ENCFF352RFJ.bed.gz	mm9	
ENCFF114LXT	bed broadPeak	peaks	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE		see document		13.5-14.5 day	1	1					ENCFF002ARV	21083	ENCODE Consortium	aa8294980d2be4b87fdb339c1ff3b109	https://www.encodeproject.org/files/ENCFF114LXT/@@download/ENCFF114LXT.bed.gz	mm9	
ENCFF830QDG	bed broadPeak	peaks	ENCSR392DGA	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					POU5F1-mouse	ENCAB848SVH	DNA		see document	see document		2014-03-17	ENCODE											ENCFF002ARX	82609	ENCODE Consortium	03886d189a281a316b082f7d28c7981c	https://www.encodeproject.org/files/ENCFF830QDG/@@download/ENCFF830QDG.bed.gz	mm9	
ENCFF002ADY	fastq	reads	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	1	1	45	single-ended				1634939989	Ross Hardison, PennState	ada7126f8ff5fb2d97567d08190910f4	https://www.encodeproject.org/files/ENCFF002ADY/@@download/ENCFF002ADY.fastq.gz		HiSeq 2000
ENCFF002ADZ	bigWig	signal	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	1	1						4540291938	Ross Hardison, PennState	86621b00c4c08ce76d98fbc1ddf2da11	https://www.encodeproject.org/files/ENCFF002ADZ/@@download/ENCFF002ADZ.bigWig	mm9	
ENCFF002AEA	fastq	reads	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	2	1	48	single-ended				1584558798	Ross Hardison, PennState	2a5a3f06b9b3d131b9ac7d0324d1247e	https://www.encodeproject.org/files/ENCFF002AEA/@@download/ENCFF002AEA.fastq.gz		HiSeq 2000
ENCFF002AEB	bigWig	signal	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	2	1						4275153880	Ross Hardison, PennState	f5483ec52b598bd4585e4d8ff88b6e19	https://www.encodeproject.org/files/ENCFF002AEB/@@download/ENCFF002AEB.bigWig	mm9	
ENCFF002AEC	bigWig	signal	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE												5689185762	Ross Hardison, PennState	e415d4dea0516b1d19eb5a6d3c651c6c	https://www.encodeproject.org/files/ENCFF002AEC/@@download/ENCFF002AEC.bigWig	mm9	
ENCFF002AED	bam	alignments	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	1	1						2004476729	Ross Hardison, PennState	84609e70acb23bb9c4186e372ba1a898	https://www.encodeproject.org/files/ENCFF002AED/@@download/ENCFF002AED.bam	mm9	
ENCFF002AEE	bam	alignments	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	2	1						1927510956	Ross Hardison, PennState	81bed3ae0b0cae13ab98df051899488d	https://www.encodeproject.org/files/ENCFF002AEE/@@download/ENCFF002AEE.bam	mm9	
ENCFF002AEF	bigBed broadPeak	peaks	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	1	1						606159	Ross Hardison, PennState	5607eaf27481ee76cc43af17b1e52c2f	https://www.encodeproject.org/files/ENCFF002AEF/@@download/ENCFF002AEF.bigBed	mm9	
ENCFF002AEG	bigBed broadPeak	peaks	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	2	1						216042	Ross Hardison, PennState	aa9d180f750287adbf66f89bb352924f	https://www.encodeproject.org/files/ENCFF002AEG/@@download/ENCFF002AEG.bigBed	mm9	
ENCFF002AEH	bigBed broadPeak	peaks	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE												410298	Ross Hardison, PennState	f51027f731ff4682ab6a818c55575cc9	https://www.encodeproject.org/files/ENCFF002AEH/@@download/ENCFF002AEH.bigBed	mm9	
ENCFF002AEI	bam	alignments	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE												4095682456	Ross Hardison, PennState	1587d494bd000986898e8f8ab67bc79c	https://www.encodeproject.org/files/ENCFF002AEI/@@download/ENCFF002AEI.bam	mm9	
ENCFF434DJA	bed broadPeak	peaks	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE											ENCFF002AEH	220982	ENCODE Consortium	d9f821f6c07ff722e2a020d19790b4c8	https://www.encodeproject.org/files/ENCFF434DJA/@@download/ENCFF434DJA.bed.gz	mm9	
ENCFF343BAC	bed broadPeak	peaks	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	2	1					ENCFF002AEG	106790	ENCODE Consortium	0a148d90bfb9591bdf71bf0ba2341154	https://www.encodeproject.org/files/ENCFF343BAC/@@download/ENCFF343BAC.bed.gz	mm9	
ENCFF438EEG	bed broadPeak	peaks	ENCSR779CZG	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					NANOG-mouse	ENCAB145WEU	DNA		see document	see document		2014-03-14	ENCODE		see document		13.5-14.5 day	1	1					ENCFF002AEF	379150	ENCODE Consortium	572576318fb10ed9ce3303463d1d2d1a	https://www.encodeproject.org/files/ENCFF438EEG/@@download/ENCFF438EEG.bed.gz	mm9	
ENCFF002ADK	fastq	reads	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE		see document			1	1		single-ended				1994901181	Ross Hardison, PennState	913ad45f406193014a6ce41fbf87c51f	https://www.encodeproject.org/files/ENCFF002ADK/@@download/ENCFF002ADK.fastq.gz		HiSeq 2000
ENCFF002ADL	bigWig	signal	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE		see document			1	1						4516225950	Ross Hardison, PennState	9fe4624297cd9e8f2c7b4ba019026121	https://www.encodeproject.org/files/ENCFF002ADL/@@download/ENCFF002ADL.bigWig	mm9	
ENCFF002ADM	fastq	reads	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE		see document			2	1		single-ended				1982912528	Ross Hardison, PennState	a67834f4970f6c561be75aa305c2c135	https://www.encodeproject.org/files/ENCFF002ADM/@@download/ENCFF002ADM.fastq.gz		HiSeq 2000
ENCFF002ADN	bigWig	signal	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE		see document			2	1						4652265522	Ross Hardison, PennState	695d247b28c6ac0ab2d2e5029233c69d	https://www.encodeproject.org/files/ENCFF002ADN/@@download/ENCFF002ADN.bigWig	mm9	
ENCFF002ADO	bigWig	signal	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE												4800422599	Ross Hardison, PennState	6f7ba022ac2c7658131608e64482eb07	https://www.encodeproject.org/files/ENCFF002ADO/@@download/ENCFF002ADO.bigWig	mm9	
ENCFF002ADP	bam	alignments	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE		see document			1	1						2243728860	Ross Hardison, PennState	b8ff51239e79a47a91993c15b33e1c08	https://www.encodeproject.org/files/ENCFF002ADP/@@download/ENCFF002ADP.bam	mm9	
ENCFF002ADQ	bam	alignments	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE		see document			2	1						2248155130	Ross Hardison, PennState	14201d3c95cd78e5c85de401490fc1b9	https://www.encodeproject.org/files/ENCFF002ADQ/@@download/ENCFF002ADQ.bam	mm9	
ENCFF002ADR	bigBed bed9	peaks	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE												341945	Ross Hardison, PennState	18a549617f5a9339ac6f235e2b17d883	https://www.encodeproject.org/files/ENCFF002ADR/@@download/ENCFF002ADR.bigBed	mm9	
ENCFF002ADS	bigBed bed9	peaks	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE												218368	Ross Hardison, PennState	56943eeda83fff5f84caef368f3dd5d3	https://www.encodeproject.org/files/ENCFF002ADS/@@download/ENCFF002ADS.bigBed	mm9	
ENCFF002ADT	bam	alignments	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE												4475569314	Ross Hardison, PennState	1993e0c39414fc5888118772ccaaeab4	https://www.encodeproject.org/files/ENCFF002ADT/@@download/ENCFF002ADT.bam	mm9	
ENCFF679LQY	bed bed9	peaks	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE											ENCFF002ADS	72075	ENCODE Consortium	6e0616d7ae014bb73d77737edd002f51	https://www.encodeproject.org/files/ENCFF679LQY/@@download/ENCFF679LQY.bed.gz	mm9	
ENCFF675MLK	bed bed9	peaks	ENCSR194GNY	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					GATA4-mouse	ENCAB687SDI	DNA		see document	see document		2014-03-14	ENCODE											ENCFF002ADR	89346	ENCODE Consortium	887d20cec92d5327c3881356e1dc553a	https://www.encodeproject.org/files/ENCFF675MLK/@@download/ENCFF675MLK.bed.gz	mm9	
ENCFF001ZYW	fastq	reads	ENCSR734EYQ	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					Control-mouse		DNA		see document	see document		2014-03-11	ENCODE		see document			1	1		single-ended				2596810377	Ross Hardison, PennState	4e82c7dc4034aa35cc50e7c12c49d2bd	https://www.encodeproject.org/files/ENCFF001ZYW/@@download/ENCFF001ZYW.fastq.gz		HiSeq 2000
ENCFF001ZYX	fastq	reads	ENCSR734EYQ	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					Control-mouse		DNA		see document	see document		2014-03-11	ENCODE		see document			2	1		single-ended				2251711860	Ross Hardison, PennState	f034c648046c981f90c483290f5ac473	https://www.encodeproject.org/files/ENCFF001ZYX/@@download/ENCFF001ZYX.fastq.gz		HiSeq 2000
ENCFF001ZYY	bigWig	signal	ENCSR734EYQ	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					Control-mouse		DNA		see document	see document		2014-03-11	ENCODE												5185911577	Ross Hardison, PennState	76ddb09ebefb948c05290c29bd4d6f7f	https://www.encodeproject.org/files/ENCFF001ZYY/@@download/ENCFF001ZYY.bigWig	mm9	
ENCFF001ZYZ	bam	alignments	ENCSR734EYQ	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					Control-mouse		DNA		see document	see document		2014-03-11	ENCODE		see document			1	1						2986725086	Ross Hardison, PennState	a54945909f88efb70d1875f5115de4af	https://www.encodeproject.org/files/ENCFF001ZYZ/@@download/ENCFF001ZYZ.bam	mm9	
ENCFF001ZZA	bam	alignments	ENCSR734EYQ	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					Control-mouse		DNA		see document	see document		2014-03-11	ENCODE		see document			2	1						2608849631	Ross Hardison, PennState	3b85b1071c0ccd99b7018ef2c2cae5ea	https://www.encodeproject.org/files/ENCFF001ZZA/@@download/ENCFF001ZZA.bam	mm9	
ENCFF001ZZB	bam	alignments	ENCSR734EYQ	ChIP-seq	UBERON:0002107	liver	tissue	adult	unknown	Mus musculus					Control-mouse		DNA		see document	see document		2014-03-11	ENCODE												5516558657	Ross Hardison, PennState	dd64f5702f4227e01779aab987d17927	https://www.encodeproject.org/files/ENCFF001ZZB/@@download/ENCFF001ZZB.bam	mm9	
ENCFF001ZQP	fastq	reads	ENCSR362VNF	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					CTCF-mouse	ENCAB000BKZ	DNA		see document	see document		2014-02-24	ENCODE		see document		13.5-14.5 day	1	1	45	single-ended				2020172004	Ross Hardison, PennState	e2c38e995d900af5e47f7a34e1697a53	https://www.encodeproject.org/files/ENCFF001ZQP/@@download/ENCFF001ZQP.fastq.gz		HiSeq 2000
ENCFF001ZQQ	bigWig	signal	ENCSR362VNF	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					CTCF-mouse	ENCAB000BKZ	DNA		see document	see document		2014-02-24	ENCODE		see document		13.5-14.5 day	1	1						5131202717	Ross Hardison, PennState	65b5bd8deef44fc4123cb82e4e80726d	https://www.encodeproject.org/files/ENCFF001ZQQ/@@download/ENCFF001ZQQ.bigWig	mm9	
ENCFF001ZQR	fastq	reads	ENCSR362VNF	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					CTCF-mouse	ENCAB000BKZ	DNA		see document	see document		2014-02-24	ENCODE		see document		13.5-14.5 day	2	1	45	single-ended				1881057794	Ross Hardison, PennState	f671bc9e7c2d8675575d5fd5c34ef411	https://www.encodeproject.org/files/ENCFF001ZQR/@@download/ENCFF001ZQR.fastq.gz		HiSeq 2000
